sample_id,ground_truth,streaming_transcription,batch_transcription,streaming_wer,substitutions,deletions,insertions,streaming_matches_batch,comparison,streaming_word_errs,batch_word_errs
a37ac974-96a0-070e-4600-79ced35bb1af,I have a wool sweater that accidentally went through the washing machine and dryer and now it has shrunk to about half its original size so I was wondering if there's,I have a wall sweater that accidentally went through the washing machine and dryer and now it has shrunk to about half its original size. So I was wondering if...,I have a wool sweater that accidentally went through the washing machine and dryer and now it has shrung to about half its original size. So I was wondering if there's,0.030303030303030304,1,0,0,False,batch_better,3,2
4715cbf1-6b56-bbcb-870b-c89faeb7596c,Guide me through the process of setting up two-factor authentication for my primary email account to enhance its security against unauthorized access from unknown devices or different locations from me.,Damage through the process of setting up two factor authentication from your primary email account to enhance the security against unauthorized access from unknown devices or different locations from me,Damage through the process of setting up two factor authentication from a primary email account to enhance the security against unauthorized access from unknown devices or different locations from me.,0.125,3,1,0,False,same,9,9
7970f925-d5b0-e0ce-f624-3debd90427ec,I'm looking for the official customer support phone number for my internet service provider because my home Wi-Fi has been down for the past three hours and I've tried rebooting it,I'm looking for the official customer support phone number for my internet service provider because my home Wi-Fi has been down for the past three hours and I've tried rebrooting it.,I am looking for the official customer support phone number for my internet service provider because my home Wi-Fi has been down for the past three hours and I've tried rebrooting it.,0.030303030303030304,1,0,0,False,streaming_better,2,5
a4baca82-e676-915f-e017-ff791ae25b9a,"Generate a seven-day vegetarian meal plan that is high in protein, low in carbohydrates, including a comprehensive grocery list organized by supermarket aisle for easy shopping and preparation.","Generator 7-day vegetarian meal plan that is ion protein, low-incarbohydrates including a comprehensive gross release organized by supermarket aisle for easy shopping and preparation.","Generator 7-day vegetarian meal plan that is ion protein, low in carbohydrates including a comprehensive gross release organized by supermarket aisle for easy shopping and preparation.",0.2413793103448276,5,1,1,False,batch_better,14,10
bbc9116e-e3f3-a293-5b9f-a51b0c689c1a,not come through yet can you repeat my email address back to me to make sure we have,Come through yet. Can you repeat my email address back to me and make sure we have,Come through yet. Can you repeat my email address back to me to make sure we have?,0.058823529411764705,0,1,0,False,batch_better,2,1
7f331704-53c9-6002-5b26-7880476c568c,My smart thermostat seems to have disconnected from the Wi-Fi network again and I have already tried rebooting both router and the device itself but it's still,My smart thermosaur seems to have disconnected from the Wi-Fi network again and I have already tried rebooting both router and the device itself but it's still...,"My smart thermostat seems to have disconnected from the Wi-Fi network again, and I have already tried rebooting both router and the device itself but it's still",0.037037037037037035,1,0,0,False,batch_better,2,0
2427d82b-728c-8ba3-a9c3-1c0d83c09b02,The recipe for this sourdough starter says that I need to feed it every 12 hours for three days but I'm not seeing any bubbles or signs of activity yet so,"The recipe for these sourdough tidar says that I need to feed it every 12 hours for three days, but I'm not seeing any bubbles or signs of activity yet, so...","The recipe for this sourdough starter says that I need to fit it every 12 hours for 3 days, but I'm not seeing any bubbles or signs of activity yet.",0.034482758620689655,1,0,0,False,streaming_better,4,5
c4f9b35d-8002-308f-f757-3c462aa58479,"My new wireless headphones are not pairing correctly with my laptop's Bluetooth, even though I have followed all the instructions provided in the user manual.",My new wireless headphones are not tearing correctly with my laptop's Bluetooth even though I have followed all the instructions provided in the user manual.,My new wireless headphones are not pairing correctly with my laptop's Bluetooth even though I have followed all the instructions provided in the user manual.,0.07407407407407407,2,0,0,False,batch_better,2,0
d5d86e90-81fb-b556-4a73-e18982be6033,and she'll make open faced sandwiches out of things that I'm just like why,"And she'll make open face sandwiches out of things that I'm just like, what","And she'll make open face sandwiches out of things that I'm just like, what?",0.06666666666666667,1,0,0,False,same,4,4
53e791f8-835d-8fbc-9ccd-ee6a240e5733,I'm interested in learning more about the new software update that was just released specifically the feature that is supposed to improve battery performance but I can't find the release,"I'm interested in learning more about the new software update that was just released, specifically the feature that is supposed to improve battery performance, but I can't find...","I am interested in learning more about the new software update that was just released, specifically the feature that I'm supposed to improve battery performance, but I can't find...",0.125,1,2,1,False,streaming_better,1,3
32cbfc2d-001b-2e3f-4301-7460c948c2fb,"I need you to find the best possible route to drive from my current location to the National Park, but please make sure to avoid all toll roads and any major highways with construction.","I need you to find the best possible route to drive from my current location to the national park, but please make sure to avoid all toll of roads and any major highways with construction.","I need you to find the best possible route to drive from my current location to the national park, but please make sure to avoid all toll roads and any major highways with construction.",0.030303030303030304,0,0,1,False,batch_better,1,0
f37d01b8-9c52-4e87-5378-1e692700e666,For my upcoming road trip I need to calculate the total driving distance and estimated fuel cost from my current location to a National Park assuming that my car gets about twenty-five,"For my upcoming road trip I need to calculate the total driving distance, an estimated fuel cost for my current location to a national park assuming that my car gets about twenty five.","For my upcoming road trip I need to calculate the total driving distance, an estimated fuel cost for my current location to a national park assuming that my car gets about twenty five",0.06060606060606061,2,0,0,False,same,6,6
82b974c8-a992-3aef-1453-9ca95dd518f7,fections surgeries diagnostics and prescriptions,"surgeries, diagnostics, and prescriptions.","surgeries, diagnostics, and prescriptions.",0.2,0,1,0,True,same,1,1
bc3d3591-2dbe-aa1e-55aa-755909cd4933,I need a comprehensive breakdown of the steps required to properly winterize a two-story house in a climate with heavy snowfall including plumbing insulation and potential pest control measures,"I need a comprehensive rigdar of the steps required to properly win the riser two storey house in a climax with heavy snowfall including plumbing, insulation and potential pest control materials","I need a comprehensive rig down of the staff required to properly wind the rise a two-story house in a climax with heavy snowfall including plumbing, insulation and potential pest control mergers.",0.13793103448275862,3,0,1,False,same,12,12
8a96be96-c20c-4704-45b8-174000163719,"My phone's battery is draining much faster than usual, even when I'm not actively using it. Are there any settings I can adjust or apps I should check for?",My full battery is draining much faster than usual even when I'm not actively using it. Are there any settings I can adjust or apps I should check for,My phone's battery is draining much faster than usual even when I'm not actively using it. Are there any settings I can adjust or apps I should check for?,0.03225806451612903,1,0,0,False,batch_better,2,0
645f73ef-3f8a-d982-622e-8a08408b616c,Since the last time we spoke I realized that I may have made an error when I submitted that online form and now I can't figure out if it actually went through or,"Since the last time we spoke, I realised that I may have made unerror when I submitted an online form, and now I can't figure out if it actually went through or","Since the last time I spoke, I realised that I may have made unerror when I submitted that online form, and now I can't figure out if it actually went through or",0.06451612903225806,1,1,0,False,streaming_better,4,6
ee49bba6-ad9f-6328-8d52-87700558bc9f,I just received a suspicious text message that claims my bank account has been locked due to some suspicious activity and it includes a strange link but I'm hesitant,"I just received a suspicious text message that claims my bank account has been locked due to some suspicious activity and it includes a strange leak, but I'm hesitant.",I just received a suspicious text message that claims my bank account has been locked due to some suspicious activity and it includes a strange leak but I'm hesitant,0.03333333333333333,1,0,0,False,same,2,2
f194afd6-d286-251f-1cff-6ca7d5612f9e,Can you recommend a documentary about deep sea exploration that is both scientifically accurate and visually stunning something I could watch tonight that is currently available on a major stream platform,"Can you recommend a documentary about deep sea exploration that is both scientifically accurate and visually stunning, something I could watch tonight that is currently available on a major string platform","Can you recommend a documentary about deep sea exploration that is both scientifically accurate and visually stunning, something I could watch tonight that is currently available on a major string platform?",0.03125,1,0,0,False,same,2,2
545d2919-6153-7187-fc95-48ff62a7276c,"I'd like to book a round trip flight from New York to London for two adults, leaving on May 15th and returning May 29th, preferably a nonstop flight.","I like to book around three flights from New York to London for two adults, living on May 15th and returning May 29, preferably a non-stop flight","I'd like to book a round trip flights from New York to London for two adults, living on May 15th and returning May 29th, preferably a non-stop flight.",0.1,3,0,0,False,batch_better,11,3
f034ca12-bbe8-abb0-3149-473e76f0ef6f,Create a seven day meal plan that is both completely gluten free and dairy free focusing on high protein lunches and dinners that can be prepared in under forty five minutes,"Create a seven-day meal plan that is put completely gluten-free and diarrhea, focusing on hyprotein, launches and dinners that can be prepared in under 45 minutes.","Create a seven-day meal plan that is put completely gluten-free and diarrhea, focusing on hyprotein, lunches and dinners that can be prepared in under forty-five minutes.",0.1724137931034483,4,1,0,False,batch_better,18,16
8397e582-b3f8-1c0e-a9ee-a6fc294d0b0c,My car's check engine light came on this morning and I was wondering what some of the most common causes for that might be before I take it to a mechanic.,My car second and light came on this morning and I was wondering what some of the most common causes whether it might be before I take it to a mechanic.,My car second and light came on this morning and I was wondering what some of the most common causes were that might be before I take it to a mechanic.,0.125,4,0,0,False,batch_better,8,7
cd03abf1-bc5d-d4a8-e524-563d35dabc09,At a told,At aud,At a,0.3333333333333333,0,1,0,False,batch_better,3,1
21ae428e-3746-7321-84d9-8d350053c375,"Did you check up with my online grocery order? Keeps freezing every time I try to select a delivery window. And I've already tried clearing my browser cache, but using a different device.",The checkout page for online would keep freezing every time I try to select a new window. I've retried during my project using a different device,The checkout page for online grocery order keeps freezing every time I try to select a new window. I've read during my project but using a different device.,0.4,9,5,0,False,batch_better,26,20
e43c9867-ae26-3877-17a2-25b309302d86,supervisor asked about the progress on that uh,Supervisor asked about the progress on that.,Supervisor asked about the progress on that.,0.2857142857142857,1,0,1,True,same,1,1
f7081780-6a45-9ad7-94c5-5597ae165ea0,The product label doesn't indicate whether it's safe for,The product label doesn't indicate whether it's saved for...,The product label doesn't indicate whether it's safe for,0.09090909090909091,1,0,0,False,batch_better,2,0
2717efa0-825a-d15b-4739-7fa7de3234e3,This approach seems somewhat well,This approach seems somewhat...,This approach seems somewhat well.,0.2,0,1,0,False,batch_better,1,0
b762af8a-54c1-69f1-d9e0-edb621ef6951,ordered like Halloween costume and the seller turned out to be,ordered like Halloween costume and the cellar turned out to be,Ordered the Halloween costume and the cellar turned out to be,0.09090909090909091,1,0,0,False,streaming_better,2,3
a137ed6e-05b1-6527-f7a3-67dad6687fcf,I need to reset the password for my online banking account because I have forgotten it but I'm currently locked out after too many unsuccessful login attempts were made,"I need to reset the password for my online banking account because I have forgotten it, but I'm currently logged out after too many successful login attempts were made.","I need to reset the password for my online banking account because I have forgotten it, but I'm currently locked out after too many successful login attempts were made.",0.06451612903225806,2,0,0,False,batch_better,4,2
5b02ddca-93c7-8804-a7d4-8afe706da123,old people but I I know a couple girls who are younger than me who wear those MAGA hats and,"Old people, but I know a couple girls who are younger than me who wear those magga hats","Old people, but I know a couple girls who are younger than me who wear those MAGA hats and.",0.05555555555555555,1,0,0,False,batch_better,3,0
7a836f75-b381-71e0-572a-0452aabf4560,I need to book a round trip flight for two adults from Chicago to Miami leaving on the 15th of next month and returning on the 22nd but I'm looking for,"I need to book a round chip fly for two adults from Chicago to Miami, leaving on the 15th of next month and returning on the 22nd, but I'm looking for...","I need to book a round chip fly for two adults from Chicago to Miami leaving on the 15th of next month and returning on the 22nd, but I'm looking for",0.06451612903225806,2,0,0,False,same,4,4
0da9343a-bc61-0071-28c1-544ed83138b1,I just finished watching a documentary series about deep sea exploration and I was curious to know what scientists believe is the most bizarre or unusual creature ever discovered in the Mariana Trench so,I just finished watching a documentary series about deep sea exploration and I was curious to know what scientists believe in the most bizarre or unusual creature ever discovered in the Marayana Trench. So,I just finished watching a documentary series about deep sea exploration and I was curious to know what scientists believe in the most bizarre or unusual creature ever discovered in the Marayana Trench.,0.058823529411764705,2,0,0,False,streaming_better,3,4
4f1a5533-3ec6-2b95-2d6a-ef2342d22471,Estimated time of arrival is nine forty,Estimated time of arrival is nine forty,Estimated time of arrival is nine forty,0.14285714285714285,0,1,0,True,same,0,0
7a6e8eb1-36a5-954b-f5b5-a780268d9410,The prescription I picked up from the pharmacy yesterday seems to be the wrong dosage as it's half the strength my doctor prescribed so I need to know what to do next,"The prescription I picked up from the pharmacy yesterday seems to be the wrong dosage, as it have the strength my doctor prescribed. So I need to know what to do next.","The prescription I picked up from the pharmacy yesterday seems to be the wrong dosage, as it have the strength my doctor prescribed. So I need to know what to do next.",0.06060606060606061,1,1,0,True,same,4,4
3cec70da-e76c-d52c-d25f-671f281509c4,I'm thinking about starting a small vegetable garden in my backyard this spring but I'm not sure which plants grow best grow best in my specific climate zone and soil type so,"I'm thinking about starting a small vegetable garden in my backyard this spring, but I'm not sure which plants grow best in my specific climate zone and soil type.","I'm thinking about starting a small vegetable garden in my backyard this spring, but I'm not sure which plants grow best in my specific climate zone and soil type.",0.375,1,11,0,True,same,1,1
e1d5d27c-6c0a-f940-4d7b-28a0df6c8a9d,Please provide a comprehensive list of vegan friendly restaurants within a five mile radius of my current location that have outdoor seating and are open for dinner on a Tuesday evening.,Please provide a comprehensive list of big and friendly restaurants within a five mile radius of my current location that have outdoor seating and are open for dinner on a Tuesday evening.,Please provide a comprehensive list of big and friendly restaurants within a five mile radius of my current location that have outdoor seating and are open for dinner on a Tuesday evening.,0.12903225806451613,2,0,2,True,same,2,2
78838f5e-a073-44a5-482b-4fbd2952f9e9,My carbon monoxide detector is nearing its expiration date and I need to figure out the proper way to dispose of the old unit before I go ahead and install the new one because,Makaba Monuza detector is expiration date and I need to figure out the proper way to dispose of the old unit before I go ahead and install the new one because,My carbon monoza detector is nearing its expiration date and I need to figure out the proper way to dispose of the old unit before I go ahead and install the new one because,0.058823529411764705,2,0,0,False,batch_better,7,2
e40eb39f-04fe-387f-b7c8-9440b08e697b,I'm trying to create a complex spreadsheet formula that will automatically calculate a weighted average based on several different criteria but I keep getting a syntax error and I'm not sure,"I'm trying to create a complex spreadsheet formula that we automatically calculate a weighted average based on several different criteria, but I keep getting a syntax error and I'm not sure",I'm trying to create a complex spreadsheet formula that we automatically calculate a weighted average based on several different criteria but I keep getting the syntax error and I'm not sure,0.029411764705882353,1,0,0,False,streaming_better,2,3
a1de08dd-b935-2cca-f0d0-b15d1b637092,Add a package of whole wheat tortillas and a jar of mild salsa to my list.,Add a package of all wheat tortillas and a jar of mild salsa to my list.,Add a package of all-wheat tortillas and a jar of mild salsa to my list.,0.06666666666666667,1,0,0,False,streaming_better,2,3
6c1dfe23-72dc-f97c-d4b6-1cb73dccfef2,"I'd like to book a round trip flight for two adults from Chicago to Lisbon, Portugal, leaving on the third of October and returning on the seventeenth with no more than layover","I like the book around trip flight for two adults from Chicago to Lisbon, Portugal, living on the 3rd of October and returning on the 17th with no more than layover.","I'd like to book a round trip flight for two adults from Chicago to Lisbon, Portugal, living on the 3rd of October and returning on the seventeenth with no more done layover",0.16666666666666666,3,2,0,False,batch_better,11,6
d7642b1b-ac38-82bc-f2d2-7ee9aab7270f,The flight I was scheduled to be on was just cancelled due to mechanical issues and I need you to rebook me on the next available flight to that same destination.,Deflect that was scheduled to be on was just canceled due to mechanical issues and I need you to reboot me on the next available flight to that same destination.,The flight that was scheduled to be on was just cancelled due to mechanical issues and I need you to reboot me on the next available flight to that same destination.,0.14285714285714285,3,1,0,False,batch_better,5,2
eb99e5bb-d064-e5d9-e4a2-b44aa2c4247b,I would like to dispute a negative item on my credit report that I believe is an error and I need to know the official procedure for filing a claim with the credit bureau,I would like to just put a negative item on my credit report that I believe is a hero and I need to know the official procedure for finding a claim with the credit bureau.,I would like to disput a negative item on my credit report that I believe is an error and I need to know the official procedure for filing a claim with a credit bureau.,0.11428571428571428,3,0,1,False,batch_better,8,2
bdbcd8ba-6f73-21e2-596c-e277f046002d,"I need to find a replacement remote control for my specific television model, a Samsung QN65Q80B, and I want to make sure it is an official manufacturer's part.",I need to find a replacement remote control for my specific television model as Samsung QN sixty five Q eight and I want to make sure it is an official manufacturer's part.,I need to find a replacement remote control for my specific television model as Samsung QN sixty five Q eight and I want to make sure it is an official manufacturer's part.,0.10344827586206896,1,0,2,True,same,7,7
e8ff357f-c61a-1725-9591-c90cd533e10f,there's no way to sustain that particular cat in a hat,There's no way to sustain that particular cat in a,There's no way to sustain that particular cat in a house.,0.08333333333333333,0,1,0,False,streaming_better,1,2
0c6fbb78-80a1-dc8c-161a-de15220749e3,"Could you please explain the primary contributing factors to the decline of the honeybee population globally, specifically referencing issues like habitat loss, widespread pesticide use, and significant climate change patterns?","Could you please explain the primary contribution factors to the decline of the onnibye population globally? Specific referencing issues like arbitraries, widespread pesticide use and significant climate change patterns","Could you please explain the primary contributing factors to the decline of the horny bee population globally, specifically referencing issues like habit loss, widespread pesticide use and significant climate change patterns?",0.10344827586206896,2,0,1,False,batch_better,9,5
72fec3ac-f073-0275-669a-ef7a1488ac71,"Well, the real thing is","Well, the real thing is...","Well, the real thing is",0.4,1,1,0,False,same,0,0
082d72b6-9969-0033-9f66-36e9b3389f01,I have a question about a medical bill I received from my last doctor's visit as it seems my insurance provider was not billed for the procedure correctly and I,I have a question about a medical bill. I received from my last doctor's visit as it seems my insurance provider was not built for the procedure correctly and I,I have a question about a medical bill I received from my last doctor's visit as it seems my insurance provider was not billed for the procedure correctly and I,0.037037037037037035,1,0,0,False,batch_better,2,0
c7037748-0d90-c7bc-a6af-ac4975c029f5,I was supposed to receive a confirmation code via text message to reset my password for an online account but it has been over fifteen minutes and nothing has come through yet so,"I was supposed to receive a confirmation code via text message to reset my password for an online account, but it has been over 15 minutes and nothing has come true yet.","I was supposed to receive a confirmation code via text message to reset my password for an online account, but it has been over 15 minutes and nothing has come true yet.",0.029411764705882353,1,0,0,True,same,5,5
b925e205-1da3-78c9-9a56-aa3ee356d972,My car's check engine light came on this morning and I was hoping you would help me find the closest reputable auto repair shop that specializes in foreign model vehicles since,My cars check engine light came on this morning and I was hoping he would help me find the closest reputable auto repair shop that specialization foreign model vehicles since.,My car engine light came on this morning and I was hoping you would help me find the closest reputable auto repair shop or specialization foreign model vehicles since,0.12903225806451613,2,2,0,False,streaming_better,5,8
16530273-4851-d2b3-aea4-daebfaa1dcf0,I need to create a complex spreadsheet function that calculates a rolling average of sales data from the last 90 days while excluding any weekend entries from the calculation entirely.,I need to create a complex spreadsheet function that calculates a rolling average of sales data from the last 90 days while excluding any weekend entries from the calculation entirely.,I need to create a complex spreadsheet function that calculates a rolling average of sales data from the last 90 days while excluding any weekend entries from the calculation entirely.,0.125,0,4,0,True,same,0,0
cb9836e1-5397-9884-b62f-6f1d6844a526,"I'm looking for a new podcast series that focuses on investigative journalism or compelling true crime stories, so can you please provide me with some of the most popular and highly acclaimed recommendations?","I'm looking for new podcast series that focuses on investigative journalism where compelling true crime stories, so can you please provide me with some of the most popular and highly acclaimed recommendations?","I'm looking for new podcast series that focuses on investigative journalism or compelling true crime stories, so can you please provide me with some of the most popular and highly acclaimed recommendations?",0.030303030303030304,1,0,0,False,batch_better,3,1
3b8877c9-577c-7786-96b6-a868fca49002,I received a notification that my package was delivered but I don't see it anywhere near my,"I received the notification that my package was delivered, but I don't see it anywhere near my","I received the notification that my package was delivered, but I don't see it anywhere near my",0.05555555555555555,0,1,0,True,same,2,2
58c80487-388e-29ad-4313-19371152ac67,There was an item on my grocery delivery order that was incorrect. I received plain yogurt instead of the vanilla bean I selected and I'd like to arrange for,There was an item on migratory delivery order that was incorrect. I received plain yogurt instead of the vanilla bean I selected and I'd like to arrange for,There was an item on migratory delivery order that was incorrect. I received plain yogurt instead of the vanilla bean I selected and I'd like to arrange for,0.06451612903225806,1,1,0,True,same,3,3
c242a089-3188-9023-d972-dd961e9cc695,"Is there any way to recover a file that I accidentally deleted from my Cloud Storage account a few days ago, or is it gone forever once it's been",Is there any way to recover your father I accidentally deleted from my class storage account a few days ago or is he gone forever once it's been,Is there any way to recover if that I accidentally deleted from my cloud storage account a few days ago or is it gone forever once it's been?,0.13333333333333333,4,0,0,False,batch_better,8,2
b89c1e49-c327-084f-701c-9380f991c1cd,I'm organizing a community charity event and need ideas for a silent auction. Can you suggest ten unique high-value items or experiences that would likely attract significant bird,I am organising a community charity event and need ideas for a silent auction. Can you suggest 10 unique high value item for experiences that would likely attract significant birds,I am organizing a community charity event and need ideas for a silent auction. Can you suggest their unique high value item for experiences that would likely attract significant birds,0.06896551724137931,2,0,0,False,batch_better,15,13
cfd6981d-e8ce-08f1-b536-e8625d983775,"Please set a recurring alarm for 6:30 AM every weekday morning, but make sure that it does not go off on any national holidays that fall on a week.","Please set a recurring alarm for 630 a.m. every weekday morning, but make sure that it does not go off on any national holidays that fall on a weekday.","Please set a recurring alarm for 6.30 a.m. every weekday morning, but make sure that it does not go off on any national holidays that fall on a weekday.",0.03225806451612903,1,0,0,False,same,1,1
2c99c6a8-f29e-25eb-4618-ece1a168fc4c,My flight number 783 to Atlanta seems to have been delayed and I was wondering if you could provide any information on the new departure time because I have a tight,My flight number 783 to Atlanta seems to have been delayed and I was wondering if you could provide any information on the noob departure time because I have a tight,My flight number 783 to Atlanta seems to have been delayed and I was wondering if you could provide any information on the noob departure time because I have a tight,0.03225806451612903,1,0,0,True,same,2,2
6e24fa9e-09b6-923a-1e4a-006e1583b54e,years ago I uh had a different career where I would travel,"Ago, I had a different career where I would travel.","Ago, I had a different career where I would travel.",0.09090909090909091,0,1,0,True,same,2,2
0c674502-a325-83f1-db9f-084c6203d727,Could you explain the fundamental principles of quantum computing in simple terms avoiding technical jargon so that a layperson with a,"Could you explain the fundamental principles of quantum computing in simple terms, avoiding technical jargons food that are a person?","Could you explain the fundamental principles of quantum computing in simple terms, avoiding technical jargons that are person with a",0.13636363636363635,2,0,1,False,batch_better,8,6
cf699da0-336b-d793-ad8d-66780c3b4ff3,married so I guess this is a generation that has a hard time and,"So, I guess this is a generation that has a hard time.","So, I guess this is a generation that has a hard time.",0.07142857142857142,0,1,0,True,same,2,2
f9579e62-7126-6971-136c-255df03ef00d,"Can you please give me a curated list of the top five highest rated family friendly hotels in Orlando, Florida that have a swimming pool and offer complimentary breakfast?","Can you please give me a curated list of the top five fire suited family friendly hotels in Orlando, Florida that have a swimming pool and offer complimentary breakfast?","Can you please give me a curated list of the top five highest routed family friendly hotels in Orlando, Florida that have a swimming pool and offer complimentary breakfast?",0.07142857142857142,2,0,0,False,batch_better,4,2
f20c8ce5-04d3-9cf0-9fcb-46beabb0a1fe,"Okay, I understand but","Okay, I understand, but","Okay, I understand",0.25,0,1,0,False,streaming_better,0,1
8d97f8b2-aa82-5d29-3880-ab383014d451,I need to find a customer services phone number for my home appliance insurance provider because my dishwasher has started making a very loud grinding noise during every single rinse cycle.,I need to find a customer services for a number for my home appliance insurance provider because my dishwasher has to start making a very loud gringly noise during every single rain cycle.,I need to find a customer services phone number for my home appliance insurance provider because my dishwasher has started making a very loud gringly noise during every single rain cycle.,0.1875,4,0,2,False,batch_better,7,4
a9cff83d-43a1-4e6e-3800-bd1ee8efef93,dollar adoption fee covers Cooper's complete set of vacs,Adoption fee covers Cooper's complete set of,Adoption fee covers Cooper's complete set of vaccinations.,0.2222222222222222,0,2,0,False,streaming_better,2,3
aa390aa9-bc21-52a3-fda8-a80ea25bc4fa,I need to clear the ARP cash,I need to clear the ARP cache.,I need to clear the ARP cache,0.14285714285714285,1,0,0,False,same,2,2
50c0f887-fbc4-f801-a40c-dc4dcf5cdc5a,I have an old vinyl record that I would like to identify but there's no information on the label so I was wondering if I could hum a part of the melody,"I have an old vineyard that I would like to identify, but there's no information on the label, so I was wondering if I could hum a part of the melody.","I have an old vineyard that I would like to identify, but there's no information on the label, so I was wondering if I could hum a part of the melody.",0.25,1,7,0,True,same,3,3
f3df91ca-1165-47a1-fa93-7c8b5a74caaa,she was studying female leadership across the world and so Costa Rica,Was studying female leadership across the world. And so Costa Ric,Was studying female leadership across the world. And so Costa Rica.,0.08333333333333333,0,1,0,False,batch_better,3,1
44b9bd6b-3e29-cd25-2973-ba9f3810a4ae,"I'm trying to assemble this new bookshelf, but the included instructions are very confusing. I need a video tutorial for a model 77B oak finish shelving unit.",I'm trying to assemble this new book shelf but they included instructions are fairly confusing I need a video tutorial for a model 77BO finished shelping unit,"I'm trying to assemble this new book shelf, but the included instructions are fairly confusing, I need a video tutorial for a Model 7B oak Finnish shelping unit.",0.1,2,1,0,False,batch_better,14,11
b9abf1fc-d8cf-c312-c964-e5be4b3f7e3d,I've been charged an incorrect amount on my recent utility bill and I need you to help me draft a formal letter to the company to dispute the charge.,"I've been charged an incorrect amount on my recent utility bill, and I need you to help me drive the formal letter to the company to dispute the charge.","I have been charged an incorrect amount on my recent utility bill, and I need you to help me drive a formal letter to the company to dispute the charge.",0.03225806451612903,1,0,0,False,streaming_better,3,4
a818397b-4003-9330-0b62-43b510774837,Is it possible to add a stop to my rideshare trip after I've already been picked up or would I need to end the current trip and start a new one because,"Is it possible to add a stop to my right shade rip after I have already been picked up, or would I need to end the current rip and start a new one? Because...","Is it possible to add a stop to my right shade rip after I have already been picked up, or would I need to end the current rip and start a new one because?",0.14814814814814814,3,0,1,False,same,7,7
d0fa4135-897b-6621-0ca4-3cae7abac694,I'm trying to sync the calendar from my work email account with my personal phone but I keep getting a permissions error even though I've entered all the server information,"I'm trying to save the calendar from my work email account with my personal phone, but I keep getting a permissions error even though I've entered all the server information","I'm trying to save the calendar from my work email account with my personal phone, but I keep getting a permissions error even though I've entered all the server information.",0.029411764705882353,1,0,0,False,same,2,2
2854461e-c4b1-061e-737a-099dbc6abc2d,Could you provide their full names so I can run the conflict check,Could you provide their full name so I can run the conflict?,Could you provide their full name so I can run the conflict?,0.08333333333333333,0,1,0,True,same,3,3
b9c2ca23-d52c-a814-9d46-bbea97c1e284,My smoke detector started chirping intermittently last night and I would like to know what this unusual indicates and how I should go about fixing the,My smooth detectors are the chipin intermediately last night and I would like to know what this sound usually indicates and how I should go about fixing the problem,My smooth detectors at the Chipin intermediately last night and I would like to know what this unusual indicates and how I should go about fixing the problem.,0.2222222222222222,4,0,2,False,batch_better,14,11
4bfecb83-6f0c-80fa-e848-fd473a2ebe2f,reps from Holm Insurance Company is this a good time to,"Reps from home insurance company, is this a good time to?","Reps from Holm Insurance Company, is this a good time to",0.09090909090909091,1,0,0,False,batch_better,2,0
a2aeb4e6-daa7-08a9-5d56-6857f8f91765,Can you tell me five interesting and lesser known historical facts about the construction of the pyramids of Giza in ancient Egypt far beyond what is commonly known for known or taught,Can you tell me five interesting lesson on historical facts about the construction of the pyramids of Giza in ancient Egypt far beyond what is commonly known for known or thought?,Can you tell me five interesting lesson on historical facts about the construction of the pyramids of Giza in ancient Egypt far beyond what is commonly known for known or thought?,0.09375,3,0,0,True,same,6,6
0173f6de-838c-139d-4f62-49762a382755,Please locate the closest public library branch that is currently open and confirm if they offer free access to online academic journals and databases for a guest card holder like my,Please locate the closest public library branch that is currently open and confirm if the offer free access to online academic journals and databases for your guest card holder like myself,Please locate the closest public library branch that is currently open and confirm if they offer free access to online academic journals and databases for a guest card holder like myself.,0.03225806451612903,1,0,0,False,batch_better,5,2
10b56f80-f2f3-6f3a-96ce-969e18086940,Could you find the highest rated local pizza place that offers gluten-free crust options and is currently open for delivery to my area within the next forty-five minutes or,Could you find the highest rated local pizza place it offers Gutenberg rest options and is currently open for delivery to my area within the next 45 minutes or less?,Could you find the highest rated local pizza place that offers Glutenbury crust options and is currently open for delivery to my area within the next 45 minutes or less?,0.1935483870967742,3,3,0,False,batch_better,9,5
2fd521b4-9b83-b391-869f-213f2c835e93,I'm planning to surprise party and need ideas for the theme that will be appropriate for an adult in 50th birthday along with the suggestion for decoration food and entertain,"I'm planning to suppress party and need ideas for the team that will be appropriate for an adult in fifteenth birthday, along with the suggestion for decoration food and entertainment","I'm planning to suppress poverty and need ideas for the theme that will be appropriate for an uprooted fifteenth birthday along with the suggestion for a decoration, food and entertainment",0.0967741935483871,3,0,0,False,streaming_better,8,12
1e993cf8-6b73-8570-12d7-6e0aabb5354d,I have a question about the pre-wash cycle on my dishwasher because the user manual isn't clear on whether I should be using detergent for that part of the,I have a question about the pre-war cycle on my dishwasher because I use a manual isn't clear on whether I should be using detergent for the part of the...,"I have a question about the pre wash cycle on my dishwasher, because the user manual isn't clear on whether I should be using detergent for the part of the...",0.1724137931034483,4,0,1,False,batch_better,5,4
8b700a2c-1f6c-699e-df9a-75398ad9e16c,I have a question about a recall notice I saw on the news for a particular brand of frozen vegetables and I think I might have a packages of them in my freezer.,I have a question about our recall Naris I saw on the news for a particular brand of frozen vegetables and I think I might have a packages of them in my freezer.,"I have a question about our recall Naris I saw on the news for a particular brand of frozen vegetables, and I think I might have packages of then in my freezer",0.0625,2,0,0,False,streaming_better,3,5
